  0.908464   0.1550382
  0.909673   0.1591039
  0.910884   0.1569937
  0.912096   0.1501613
  0.913311   0.1337001
  0.914526   0.1565928
  0.915744   0.1560278
  0.916963   0.1608099
  0.918183   0.1632850
  0.919406   0.1634029
  0.920630   0.1675103
  0.921855   0.1681198
  0.923082   0.1691139
  0.924311   0.1696884
  0.925541   0.1712532
  0.926773   0.1718971
  0.928007   0.1698886
  0.929243   0.1700640
  0.930480   0.1712084
  0.931718   0.1681045
  0.932958   0.1674610
  0.934200   0.1211515
  0.935444   0.1674772
  0.936689   0.1628876
  0.937936   0.1602839
  0.939185   0.1712192
  0.940435   0.1574980
  0.941687   0.1683989
  0.942940   0.0915035
  0.944196   0.1610487
  0.945452   0.1678407
  0.946711   0.1650538
  0.947971   0.1646228
  0.949233   0.1648960
  0.950497   0.1603617
  0.951762   0.1620766
  0.953029   0.1497959
  0.954298   0.1646201
  0.955568   0.1551289
  0.956840   0.1598107
  0.958114   0.1628766
  0.959389   0.1442126
  0.960666   0.1549479
  0.961945   0.1530820
  0.963226   0.1413556
  0.964508   0.1356122
  0.965792   0.1259074
  0.967078   0.1225519
  0.968365   0.1211457
  0.969654   0.1176136
  0.970945   0.0927437
  0.972237   0.1117659
  0.973531   0.1148755
  0.974827   0.1144573
  0.976125   0.1158882
  0.977424   0.1219477
  0.978726   0.1218457
  0.980028   0.1106936
  0.981333   0.1034506
  0.982639   0.0858580
  0.983947   0.0695863
  0.985257   0.0793003
  0.986569   0.0724812
  0.987882   0.0502586
  0.989197   0.0402850
  0.990514   0.0530707
  0.991833   0.0584661
  0.993153   0.0664551
  0.994475   0.0647966
  0.995799   0.0550674
  0.997124   0.0685399
  0.998452   0.0719035
  0.999781   0.0797312
